id,schema_version,country_code,canonical_name,entity_type,status,canonical_name_language,canonical_source_id,confidence,coordinates,legacy_ids,notes,source_locator,valid_from,valid_to,verification_status
ENT-TN-MUNICIPALITY-3415,2.0.0,TN,قرمدة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.788706,""longitude"":10.720613,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3415,,,verified
ENT-TN-MUNICIPALITY-3416,2.0.0,TN,العين,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.769928,""longitude"":10.696604,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3416,,,verified
ENT-TN-MUNICIPALITY-3417,2.0.0,TN,طينة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.669499,""longitude"":10.695819,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3417,,,verified
ENT-TN-MUNICIPALITY-3418,2.0.0,TN,عقارب‎,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.744788,""longitude"":10.449226,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3418,,,verified
ENT-TN-MUNICIPALITY-3419,2.0.0,TN,جبنيانة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.089034,""longitude"":10.878347,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3419,,,verified
ENT-TN-MUNICIPALITY-3420,2.0.0,TN,الحنشة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.158906,""longitude"":10.716028,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3420,,,verified
ENT-TN-MUNICIPALITY-3421,2.0.0,TN,منزل شاكر,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.981469,""longitude"":10.32632,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3421,,,verified
ENT-TN-MUNICIPALITY-3422,2.0.0,TN,الغريبة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.50135,""longitude"":10.217839,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3422,,,verified
ENT-TN-MUNICIPALITY-3423,2.0.0,TN,بئر علي بن خليفة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.647996,""longitude"":10.04361,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3423,,,verified
ENT-TN-MUNICIPALITY-3424,2.0.0,TN,الصخيرة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.334937,""longitude"":9.96785,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3424,,,verified
ENT-TN-MUNICIPALITY-3425,2.0.0,TN,المحرص,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.54602,""longitude"":10.436047,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3425,,,verified
ENT-TN-MUNICIPALITY-3426,2.0.0,TN,قرقنة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.702852,""longitude"":11.154052,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3426,,,verified
ENT-TN-MUNICIPALITY-3427,2.0.0,TN,العامرة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.945392,""longitude"":10.872894,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3427,,,verified
ENT-TN-MUNICIPALITY-3428,2.0.0,TN,العوابد - الخزانات,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.82838,""longitude"":10.656449,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: reviewed_label_match,January 2024 workbook row: governorate 34; municipality code 3428,,,verified
ENT-TN-MUNICIPALITY-3429,2.0.0,TN,بئر علي الشمالية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,medium,"{""latitude"":35.057373,""longitude"":10.593825,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: explicit_reviewed_residual,January 2024 workbook row: governorate 34; municipality code 3429,,,source_verified
ENT-TN-MUNICIPALITY-3430,2.0.0,TN,الحاجب,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.703537,""longitude"":10.652577,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 34; municipality code 3430,,,verified
ENT-TN-MUNICIPALITY-3431,2.0.0,TN,حزق اللوزة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.052199,""longitude"":10.980567,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: reviewed_label_match,January 2024 workbook row: governorate 34; municipality code 3431,,,verified
ENT-TN-MUNICIPALITY-3432,2.0.0,TN,النور - صفاقس,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,medium,"{""latitude"":34.781947,""longitude"":10.140223,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: explicit_reviewed_residual,January 2024 workbook row: governorate 34; municipality code 3432,,,source_verified
ENT-TN-MUNICIPALITY-3433,2.0.0,TN,النصر,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,medium,"{""latitude"":34.995729,""longitude"":10.75838,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: explicit_reviewed_residual,January 2024 workbook row: governorate 34; municipality code 3433,,,source_verified
ENT-TN-MUNICIPALITY-4111,2.0.0,TN,القيروان,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.694893,""longitude"":10.121486,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4111,,,verified
ENT-TN-MUNICIPALITY-4112,2.0.0,TN,الشبيكة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.700202,""longitude"":9.912179,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4112,,,verified
ENT-TN-MUNICIPALITY-4113,2.0.0,TN,السبيخة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.912381,""longitude"":9.973166,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4113,,,verified
ENT-TN-MUNICIPALITY-4114,2.0.0,TN,الوسلاتية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.904907,""longitude"":9.662731,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4114,,,verified
ENT-TN-MUNICIPALITY-4115,2.0.0,TN,عين جلولة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.791083,""longitude"":9.769112,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4115,,,verified
ENT-TN-MUNICIPALITY-4116,2.0.0,TN,حفوز,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.666847,""longitude"":9.711771,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4116,,,verified
ENT-TN-MUNICIPALITY-4117,2.0.0,TN,العلا,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.644893,""longitude"":9.464932,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4117,,,verified
ENT-TN-MUNICIPALITY-4118,2.0.0,TN,حاجب العيون,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.362774,""longitude"":9.615566,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4118,,,verified
ENT-TN-MUNICIPALITY-4119,2.0.0,TN,نصر الله,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.265138,""longitude"":9.824363,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4119,,,verified
ENT-TN-MUNICIPALITY-4120,2.0.0,TN,منزل المھيري,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.412482,""longitude"":9.80515,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4120,,,verified
ENT-TN-MUNICIPALITY-4121,2.0.0,TN,الشراردة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.111853,""longitude"":10.055368,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4121,,,verified
ENT-TN-MUNICIPALITY-4122,2.0.0,TN,بوحجلة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.362053,""longitude"":10.087297,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4122,,,verified
ENT-TN-MUNICIPALITY-4123,2.0.0,TN,سيسب - الذريعات,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":36.014563,""longitude"":10.156754,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4123,,,verified
ENT-TN-MUNICIPALITY-4124,2.0.0,TN,جھينة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.312043,""longitude"":9.975203,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4124,,,verified
ENT-TN-MUNICIPALITY-4125,2.0.0,TN,رقادة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.540617,""longitude"":10.087831,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4125,,,verified
ENT-TN-MUNICIPALITY-4126,2.0.0,TN,عبيدة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.557003,""longitude"":9.909183,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4126,,,verified
ENT-TN-MUNICIPALITY-4127,2.0.0,TN,الشوايحية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,medium,"{""latitude"":35.205503,""longitude"":10.047227,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: explicit_reviewed_residual,January 2024 workbook row: governorate 41; municipality code 4127,,,source_verified
ENT-TN-MUNICIPALITY-4128,2.0.0,TN,عين البيضاء,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.524286,""longitude"":9.6967,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 41; municipality code 4128,,,verified
ENT-TN-MUNICIPALITY-4129,2.0.0,TN,الشواشي,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,medium,"{""latitude"":35.50616,""longitude"":9.522451,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: explicit_reviewed_residual,January 2024 workbook row: governorate 41; municipality code 4129,,,source_verified
ENT-TN-MUNICIPALITY-4211,2.0.0,TN,القصرين,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.081325,""longitude"":8.702365,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4211,,,verified
ENT-TN-MUNICIPALITY-4212,2.0.0,TN,سبيطلة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.209738,""longitude"":9.129683,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4212,,,verified
ENT-TN-MUNICIPALITY-4213,2.0.0,TN,سبيبة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.538513,""longitude"":9.132043,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4213,,,verified
ENT-TN-MUNICIPALITY-4214,2.0.0,TN,جدليان,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.650786,""longitude"":8.917973,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4214,,,verified
ENT-TN-MUNICIPALITY-4215,2.0.0,TN,تالة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.591414,""longitude"":8.705183,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4215,,,verified
ENT-TN-MUNICIPALITY-4216,2.0.0,TN,حيدرة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.54346,""longitude"":8.491029,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4216,,,verified
ENT-TN-MUNICIPALITY-4217,2.0.0,TN,فوسانة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.351572,""longitude"":8.490198,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4217,,,verified
ENT-TN-MUNICIPALITY-4218,2.0.0,TN,فريانة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.909143,""longitude"":8.432922,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4218,,,verified
ENT-TN-MUNICIPALITY-4219,2.0.0,TN,تلابت,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.088742,""longitude"":8.488577,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4219,,,verified
ENT-TN-MUNICIPALITY-4220,2.0.0,TN,ماجل بالعباس,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.771411,""longitude"":8.548632,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4220,,,verified
ENT-TN-MUNICIPALITY-4221,2.0.0,TN,العيون,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.510582,""longitude"":8.887692,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4221,,,verified
ENT-TN-MUNICIPALITY-4222,2.0.0,TN,حاسي الفريد,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.959458,""longitude"":8.928029,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4222,,,verified
ENT-TN-MUNICIPALITY-4223,2.0.0,TN,الشرائع - مشرق الشمس,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.158591,""longitude"":8.830658,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4223,,,verified
ENT-TN-MUNICIPALITY-4224,2.0.0,TN,النور - القصرين,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.166697,""longitude"":8.850772,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4224,,,verified
ENT-TN-MUNICIPALITY-4225,2.0.0,TN,الشرائع مشرق الشمس,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.336015,""longitude"":9.002965,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4225,,,verified
ENT-TN-MUNICIPALITY-4226,2.0.0,TN,الرخمات,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.094024,""longitude"":9.210643,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4226,,,verified
ENT-TN-MUNICIPALITY-4227,2.0.0,TN,عين الخمايسية,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.455299,""longitude"":9.193327,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4227,,,verified
ENT-TN-MUNICIPALITY-4228,2.0.0,TN,خمودة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.291182,""longitude"":8.683618,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4228,,,verified
ENT-TN-MUNICIPALITY-4229,2.0.0,TN,بوزقام,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.168886,""longitude"":8.871852,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 42; municipality code 4229,,,verified
ENT-TN-MUNICIPALITY-4311,2.0.0,TN,سيدي بوزيد,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.006173,""longitude"":9.416153,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4311,,,verified
ENT-TN-MUNICIPALITY-4312,2.0.0,TN,جلمة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.27256,""longitude"":9.426898,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: reviewed_label_match,January 2024 workbook row: governorate 43; municipality code 4312,,,verified
ENT-TN-MUNICIPALITY-4313,2.0.0,TN,سبالة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":35.227724,""longitude"":9.275075,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4313,,,verified
ENT-TN-MUNICIPALITY-4314,2.0.0,TN,بئر الحفي,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.928077,""longitude"":9.262814,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4314,,,verified
ENT-TN-MUNICIPALITY-4315,2.0.0,TN,سيدي علي بن عون,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.820349,""longitude"":9.162076,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4315,,,verified
ENT-TN-MUNICIPALITY-4316,2.0.0,TN,منزل بوزيان,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.638211,""longitude"":9.407512,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4316,,,verified
ENT-TN-MUNICIPALITY-4317,2.0.0,TN,المكناسي,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.629862,""longitude"":9.621183,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4317,,,verified
ENT-TN-MUNICIPALITY-4318,2.0.0,TN,المزونة,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.456242,""longitude"":9.741139,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4318,,,verified
ENT-TN-MUNICIPALITY-4319,2.0.0,TN,الرّقاب,tn_municipality,current,ar,SRC-TN-DGCL-MUNICIPALITIES-2024,high,"{""latitude"":34.823207,""longitude"":9.798647,""source_id"":""SRC-TN-RESEARCH-GEOMETRY-2018""}",[],Official January 2024 register. Approximate Tier C centroid; reviewed mapping status: exact_or_high_confidence_label_match,January 2024 workbook row: governorate 43; municipality code 4319,,,verified
